#	250
-416.821527	-1293.810854	0.553238	160.094631	-51.565263	27.459137	21.434078
-149.357381	-328.850008	33.941285	222.893220	-122.893789	-209.858756	36.295900
3647.431188	2005.986386	857.389182	-41.829007	84.533582	-19.833222	1.005604
-1802.168566	-3522.636185	-175.169874	85.135373	-44.875832	26.562428	15.814296
-424.277134	1309.161827	-296.985095	-149.920645	-58.955504	-45.707323	8.191039
-3428.527918	-698.167728	-949.404813	16.671202	-101.947981	14.766208	5.524591
-120.111377	1062.860140	-219.070749	-171.132924	-34.842613	-75.216860	10.126750
-1091.143937	2122.327719	-430.983264	-109.946076	-60.956394	-21.816274	17.932476
919.842416	-66.640821	377.060563	21.304346	197.169105	-17.124914	20.441606
-320.699190	1433.831845	-172.231858	-155.619993	-38.570346	-31.330931	27.402020
-156.844569	50.885370	-506.000749	-84.153503	-259.035194	0.035411	21.540531
-4161.753467	-1703.456896	-1053.310523	30.686494	-85.525831	17.069936	34.575756
-446.410463	121.062432	-544.560701	-67.984062	-224.944444	5.722916	11.018160
-116.035301	86.624127	9.663953	-311.302450	-418.309296	11.755469	44.027754
-369.184461	-261.949399	314.633245	47.030855	-226.952341	-133.765167	2.341992
379.664924	259.649846	-686.170920	25.903756	197.889477	89.214972	33.852908
-1693.281770	1865.314456	-719.325520	-86.275412	-85.380000	-18.311551	21.447935
1019.860727	1441.627757	118.455591	-117.982887	86.041337	-31.349023	28.375802
2634.251554	1588.486412	679.624889	-51.098542	96.037258	-26.407899	7.878960
1065.508554	990.340471	368.634350	-89.231156	119.638972	-63.495862	10.706973
2404.684813	1902.747599	648.692196	-61.090396	88.321153	-32.603622	40.236484
2361.143284	310.597522	743.681444	-11.011222	124.164717	-16.897263	48.444817
-1175.243468	2685.866491	-806.336561	-96.569887	-51.685556	-31.410426	16.357785
663.075205	782.414605	215.933671	-120.666600	125.808245	-85.318690	34.923808
-999.571195	-1969.132822	-119.408785	111.585545	-59.276610	43.429158	43.943068
-259.750728	279.004250	181.789426	-196.792297	-225.019409	64.164507	44.835727
676.548813	-526.641760	-330.652126	118.651749	168.107189	-24.976600	5.167166
186.000795	347.410556	179.439045	-51.490599	157.836062	-252.211674	2.913684
965.284116	290.471961	247.989595	-48.144822	186.422421	-30.957163	9.321691
-358.319373	-46.478170	-381.450483	-30.958697	-265.345274	61.412594	44.028983
-828.505516	-541.413482	-372.735875	73.959637	-163.098109	72.511261	5.818995
-3658.671972	-2903.180893	-739.935534	52.708161	-71.703097	20.711522	21.634274
-446.471028	529.530029	-110.458708	-178.171092	-154.985531	-22.825380	47.936587
4459.716829	-809.106482	1598.855048	17.498131	88.842401	-3.848847	27.125099
1903.275798	-584.760380	817.300920	40.075053	129.367150	-0.764828	34.901979
-768.869829	-344.947804	-378.187012	52.497781	-188.904644	65.571480	16.460266
540.716216	3585.972321	-208.330930	-97.724938	12.761071	-33.987321	34.638545
-1966.008091	-56.251600	-590.375157	-0.121728	-137.989723	13.553180	41.896658
-49.298232	471.054217	-88.853387	-260.857326	-47.624201	-107.748011	1.896126
-2741.125207	1239.533400	-894.664311	-45.266585	-102.556560	-3.398933	37.757071
227.250268	1118.909583	-41.624003	-173.970961	33.234474	-56.423595	49.454193
-917.794906	167.492813	179.965816	-37.549887	-200.283848	-5.095356	37.660117
-91.824341	848.357309	84.323845	-207.898310	-27.043893	45.690033	14.741756
1241.603166	2168.956476	161.113389	-102.946812	61.672719	-36.907891	39.674687
633.680416	202.315151	-236.115961	-52.318506	224.673518	52.100010	6.058074
335.460554	-3226.103367	320.721510	106.629782	13.444127	23.702987	22.946783
577.218751	308.084516	-23.365428	-115.259876	216.637282	9.091672	45.521180
282.161934	-1625.298919	204.976061	147.124398	29.925417	34.759395	15.387093
-561.270226	-1292.542513	-71.103445	134.227158	-62.564894	77.775109	15.100992
2543.687053	-2410.813228	894.390771	69.181378	77.386293	11.838364	7.371400
-3734.672167	-337.290221	-1041.739704	5.945886	-99.932745	11.039612	1.948981
-532.513781	-440.432215	451.178462	45.496303	-177.434235	-119.510016	34.262941
-1313.161212	1170.433896	-647.403488	-89.859026	-112.115231	-20.426334	11.369778
-409.877018	3922.696994	-512.484520	-94.800929	-13.499469	-27.508351	14.011786
767.801556	-927.418027	163.202492	137.035944	116.118516	15.159044	25.087085
2057.155537	3645.993928	249.252036	-80.273775	47.159330	-27.309664	3.614765
481.273865	187.597712	266.163235	-49.596034	242.621885	-81.326168	29.131763
1660.697405	-867.523642	690.564206	62.480865	125.727528	7.689065	8.189700
-552.646919	2304.087237	-480.105297	-116.379985	-35.963019	-38.626719	29.875971
387.569529	39.394909	135.039573	-16.552132	306.150312	-41.807462	35.288160
-55.298450	-181.815558	-110.216503	-77.113994	-198.684020	366.443582	6.014387
-799.484077	-690.893781	-183.079377	114.003924	-145.530739	51.354557	21.288743
3946.434287	-1077.586622	1490.518845	25.591833	91.706718	-1.458923	35.025608
280.338524	-720.484592	107.223878	204.838387	85.197212	36.924492	21.294784
2225.013655	-1846.248778	957.853069	68.719231	89.774656	13.410326	3.447719
204.908939	629.976465	1.718476	-27.508411	9.608660	-242.371820	27.258924
-675.845766	328.845750	-187.180127	-97.067022	-203.696515	-7.385386	33.525938
357.360143	-355.955916	-719.228355	91.023782	185.679665	-46.668771	26.229566
2343.029562	-795.412433	879.789222	39.242855	116.158226	0.507540	47.285143
-2351.322129	-821.109492	-435.337988	38.211275	-117.893836	15.980067	29.741197
1772.899343	1648.470901	378.210531	-79.449252	93.140564	-33.536831	45.266694
-1.674261	594.928638	-474.138723	-105.746255	-125.934996	-157.644345	7.736261
2098.905332	-949.035672	916.673384	50.204033	115.673713	4.805384	7.824541
56.588603	-425.623941	221.446699	192.692439	117.054927	175.740635	40.562173
244.262672	1081.853678	-42.226236	-170.704447	35.740270	-71.779579	20.486165
386.881700	838.532039	75.806366	-150.293390	79.898473	-116.766810	9.102356
330.462796	-677.017889	568.236823	127.423615	134.686670	86.366317	46.447920
-23.200591	621.125838	518.138686	-105.116147	-126.739216	147.223604	18.040527
114.122638	2109.225790	-201.161104	-128.539560	2.609076	-45.566180	37.789793
-1480.845712	2010.264315	-595.518966	-95.699617	-76.356732	-19.782487	36.573901
1014.176146	-1641.629564	625.712976	109.098786	80.196999	33.575105	44.281998
-2053.983409	644.978796	-539.154438	-40.031340	-127.222800	0.311041	31.559938
342.530934	-208.974589	-348.870984	116.667633	244.194692	-31.725803	37.796179
192.993666	770.143320	80.027005	-126.440331	12.716259	182.548894	18.096019
